soc_code,occupation_title,task_complexity_index,avg_skill_level,avg_task_importance
35-9030,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-9031,U.S.,0.6348798497774177,1.4785714285714286,4.172857142857143
35-9090,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
35-9099,U.S.,0.7800779597017778,1.7797460317460319,4.2595552680254585
37-0000,U.S.,0.8080863027736144,2.029,3.870436813186813
37-1000,U.S.,0.8080863027736144,2.029,3.870436813186813
37-1010,U.S.,0.8080863027736144,2.029,3.870436813186813
37-1011,U.S.,1.0325759998438269,2.4254285714285713,4.137307692307692
37-1012,U.S.,1.0977790981717062,2.7648571428571427,3.858571428571429
37-2000,U.S.,0.8080863027736144,2.029,3.870436813186813
37-2010,U.S.,0.8080863027736144,2.029,3.870436813186813
37-2011,U.S.,0.5877527186789401,1.5451428571428572,3.6966666666666663
37-2012,U.S.,0.5570579969160552,1.3554285714285714,3.9939999999999998
37-2019,U.S.,0.8080863027736144,2.029,3.870436813186813
37-2020,U.S.,0.8080863027736144,2.029,3.870436813186813
37-2021,U.S.,0.9583003128355445,2.390285714285714,3.896153846153846
37-3000,U.S.,0.8080863027736144,2.029,3.870436813186813
37-3010,U.S.,0.8080863027736144,2.029,3.870436813186813
37-3011,U.S.,0.5761228535239102,1.5822857142857143,3.5384615384615383
37-3012,U.S.,0.8593742894994406,2.072857142857143,4.029
37-3013,U.S.,0.8223421673477541,2.0957142857142856,3.813333333333333
37-3019,U.S.,0.8080863027736144,2.029,3.870436813186813
39-0000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-1000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-1010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-1013,U.S.,1.0441600499627914,2.382,4.26
39-1014,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-1020,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-1022,U.S.,0.986605976656225,2.35,4.08
39-2000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-2010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-2011,U.S.,0.9172757828794964,2.113714285714286,4.217333333333333
39-2020,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-2021,U.S.,0.6814106841337633,1.6214285714285714,4.084090909090909
39-3000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-3010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-3011,U.S.,0.7085644557819395,1.5077142857142856,4.567142857142857
39-3012,U.S.,0.7720139010626763,1.7242857142857144,4.351111111111111
39-3019,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-3020,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-3021,U.S.,0.7970905220578943,1.9348571428571428,4.003529411764706
39-3030,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-3031,U.S.,0.5687861033136379,1.4425714285714286,3.8317391304347823
39-3090,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-3091,U.S.,0.5724196957852551,1.5888571428571427,3.5011764705882356
39-3092,U.S.,0.6357267804441216,1.739142857142857,3.552380952380952
39-3093,U.S.,0.4873792160127449,1.2002857142857142,3.9460869565217394
39-3099,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-4000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-4010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-4011,U.S.,1.0273942118416466,2.281142857142857,4.3769230769230765
39-4012,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-4020,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-4021,U.S.,0.6992290314330936,1.6134285714285714,4.211666666666667
39-4030,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-4031,U.S.,1.1590502087679608,2.632857142857143,4.278181818181818
39-5000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-5010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-5011,U.S.,0.6536908945854721,1.6171428571428572,3.928333333333333
39-5012,U.S.,0.8437883349574499,1.9820000000000002,4.137272727272727
39-5090,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-5091,U.S.,0.8865515938934149,2.0994285714285716,4.103809523809524
39-5092,U.S.,0.6141138247637362,1.4388571428571428,4.147777777777778
39-5093,U.S.,0.6229958984223712,1.3277142857142856,4.5600000000000005
39-5094,U.S.,0.7620631202294216,1.828857142857143,4.049444444444444
39-6000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-6010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-6011,U.S.,0.7489609201702717,1.762857142857143,4.128823529411765
39-6012,U.S.,0.7315835241525501,1.829142857142857,3.886875
39-7000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-7010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-7010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-9000,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-9010,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-9011,U.S.,0.7918712483610467,1.8571428571428572,4.14375
39-9011,U.S.,0.8540026847709132,2.0028571428571427,4.14375
39-9011,U.S.,0.8369180798745441,1.8571428571428572,4.379473684210526
39-9011,U.S.,0.9025839599877774,2.0028571428571427,4.379473684210526
39-9030,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-9031,U.S.,0.7775276700697819,2.0637142857142856,3.6614285714285715
39-9032,U.S.,0.9561751152010507,2.3537142857142856,3.9479166666666665
39-9040,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-9041,U.S.,0.8931268390694477,2.2685714285714287,3.826
39-9090,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
39-9099,U.S.,0.7903329559288043,1.8766995073891626,4.092603159886416
41-0000,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-1000,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-1010,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-1011,U.S.,1.0899491580079772,2.5285714285714285,4.189047619047619
41-1012,U.S.,1.0534338625964697,2.6457142857142855,3.869444444444444
41-2000,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-2010,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-2011,U.S.,0.6539352227778072,1.4605714285714284,4.351071428571428
41-2012,U.S.,0.8476652440513108,1.7917142857142858,4.5976923076923075
41-2020,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-2021,U.S.,0.8366330592225443,1.9471428571428573,4.175625
41-2022,U.S.,0.9391059994747689,2.174857142857143,4.196315789473684
41-2030,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-2031,U.S.,0.8639527061035701,2.0034285714285716,4.190833333333333
41-3000,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-3010,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-3011,U.S.,1.0109631461301887,2.3608571428571428,4.1615
41-3020,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-3021,U.S.,0.8637756199641679,2.125142857142857,3.9499999999999997
41-3030,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-3031,U.S.,1.0229138744685713,2.3714285714285714,4.191923076923077
41-3040,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-3041,U.S.,0.9113839594414529,1.9925714285714284,4.445
41-3090,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-3091,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-4000,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-4010,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-4011,U.S.,0.9623075880739878,2.488,3.758787878787879
41-4011,U.S.,0.8797577754544116,2.2745714285714285,3.758787878787879
41-4011,U.S.,1.1069712092538897,2.488,4.323846153846154
41-4011,U.S.,1.0120116900402178,2.2745714285714285,4.323846153846154
41-4012,U.S.,0.8678661431842278,2.046,4.122222222222223
41-9000,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-9010,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-9011,U.S.,0.8600826130570327,2.061142857142857,4.055238095238095
41-9012,U.S.,0.3478579868338073,0.9351428571428573,3.6149999999999998
41-9020,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-9021,U.S.,0.8992838265044636,2.2254285714285715,3.927058823529412
41-9022,U.S.,0.9522005550268223,2.396,3.8621212121212123
41-9030,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-9031,U.S.,1.144275913493999,2.9077142857142855,3.8244
41-9040,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-9041,U.S.,0.6150230531461474,1.3811428571428572,4.3275
41-9090,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
41-9091,U.S.,0.7222522385569623,1.7565714285714287,3.9958333333333336
41-9099,U.S.,0.8913160266311959,2.114621118012422,4.096221510921662
43-0000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-1000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-1010,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-1011,U.S.,1.0102354682573604,2.5997142857142856,3.7764285714285712
43-2000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-2010,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-2011,U.S.,0.642048227525628,1.4614285714285713,4.269473684210527
43-2020,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-2021,U.S.,0.5951568485074711,1.4114285714285715,4.097857142857142
43-2090,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-2099,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3010,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3011,U.S.,0.7909037425994262,1.85,4.1546666666666665
43-3020,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3021,U.S.,0.814121920876776,1.8925714285714283,4.180434782608696
43-3030,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3031,U.S.,0.789075621160329,1.7857142857142858,4.2942857142857145
43-3040,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3041,U.S.,0.8399863837078695,1.760857142857143,4.635882352941176
43-3050,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3051,U.S.,0.7747210598604183,1.7357142857142858,4.3376190476190475
43-3060,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3061,U.S.,0.8714473238980702,2.0537142857142854,4.123684210526316
43-3070,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3071,U.S.,0.8471334008634132,1.9254285714285715,4.275714285714286
43-3090,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-3099,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4010,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4011,U.S.,0.7949244407645198,1.9385714285714284,3.9850000000000003
43-4020,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4021,U.S.,0.7027056908169786,1.832857142857143,3.725882352941176
43-4030,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4031,U.S.,0.8697040366310177,1.9345714285714288,4.368888888888889
43-4040,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4041,U.S.,0.7251368708277448,1.782,3.9545454545454546
43-4050,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4051,U.S.,0.7923297191065702,1.8994285714285715,4.053846153846154
43-4060,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4061,U.S.,0.8223013359038469,1.9002857142857144,4.205294117647059
43-4070,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4071,U.S.,0.664382341949148,1.6488571428571428,3.9157894736842107
43-4080,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4081,U.S.,0.8831450608117918,1.9325714285714286,4.441
43-4110,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4111,U.S.,0.8430893594299437,2.0174285714285713,4.06125
43-4120,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4121,U.S.,0.6703108807937254,1.6885714285714286,3.8578125
43-4130,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4131,U.S.,0.9873133575464086,2.2060000000000004,4.349444444444445
43-4140,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4141,U.S.,0.7486301941216887,1.782,4.082666666666666
43-4150,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4151,U.S.,0.814136775625312,1.9174285714285715,4.126315789473685
43-4160,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4161,U.S.,0.762603796111182,1.9888571428571429,3.7263157894736842
43-4170,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4171,U.S.,0.67293845273715,1.6397142857142857,3.9883333333333337
43-4180,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4181,U.S.,0.8638658640352082,1.971142857142857,4.259047619047619
43-4190,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-4199,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5010,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5011,U.S.,0.6609352562882337,2.025142857142857,3.171666666666667
43-5011,U.S.,0.7353464208647026,2.253142857142857,3.171666666666667
43-5011,U.S.,0.8949228959671746,2.025142857142857,4.2945161290322575
43-5011,U.S.,0.9956774770876324,2.253142857142857,4.2945161290322575
43-5020,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5021,U.S.,0.7243725486260704,1.639142857142857,4.294666666666667
43-5030,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5031,U.S.,1.0928856066528831,2.327714285714286,4.562777777777778
43-5032,U.S.,0.9272940514658775,2.068857142857143,4.355833333333334
43-5040,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5041,U.S.,0.8035871575838104,1.9242857142857142,4.058333333333334
43-5050,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5051,U.S.,0.7748397762696614,1.76,4.278421052631579
43-5052,U.S.,0.593988029587377,1.3591428571428572,4.247142857142857
43-5053,U.S.,0.688111741681563,1.5857142857142856,4.217142857142857
43-5060,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5061,U.S.,0.8240138180754422,2.1314285714285712,3.7570588235294116
43-5070,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5071,U.S.,0.736955840495274,1.8274285714285714,3.919090909090909
43-5110,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-5111,U.S.,0.8775839615007611,2.117714285714286,4.027222222222222
43-6000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-6010,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-6011,U.S.,0.8568174496685146,2.1574285714285715,3.8595454545454544
43-6012,U.S.,0.7280731561391885,1.7825714285714287,3.9692857142857143
43-6013,U.S.,0.7421886490509045,1.6565714285714286,4.354
43-6014,U.S.,0.7351630563977773,1.892,3.7761290322580647
43-9000,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9020,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9021,U.S.,0.7291940086881902,1.6574285714285715,4.275555555555555
43-9022,U.S.,0.6345394306673346,1.5754285714285714,3.91421052631579
43-9030,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9031,U.S.,1.0740827075179074,2.5465714285714283,4.098888888888889
43-9040,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9041,U.S.,0.815286539793564,1.8505714285714285,4.281428571428571
43-9050,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9051,U.S.,0.7128308918327857,1.7397142857142858,3.981923076923077
43-9060,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9061,U.S.,0.6914292738931244,1.7719999999999998,3.7920000000000003
43-9070,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9071,U.S.,0.8787696317674539,2.1385714285714283,3.993333333333333
43-9080,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9081,U.S.,0.5702204246957001,1.3254285714285714,4.180909090909091
43-9110,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9111,U.S.,0.9645034802571398,2.2397142857142858,4.1850000000000005
43-9190,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
43-9199,U.S.,0.794805985199725,1.890355795148248,4.086032900218167
45-0000,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-1000,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-1010,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-1011,U.S.,1.1521789036618997,2.8534285714285716,3.924074074074074
45-2000,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-2010,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-2011,U.S.,1.0802113873424042,2.4617142857142857,4.264375
45-2020,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-2021,U.S.,0.8157687421731539,1.9928571428571429,3.9780952380952384
45-2040,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-2041,U.S.,0.46760025329491933,1.0248571428571427,4.434
45-2090,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-2091,U.S.,0.793393192441474,1.8568571428571428,4.152352941176471
45-2092,U.S.,0.77428353259292,2.085714285714286,3.6076923076923078
45-2093,U.S.,0.896459409061268,2.1391428571428572,4.072631578947369
45-2099,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-4000,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-4010,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-4011,U.S.,0.7040630552972605,2.062,3.3182352941176467
45-4020,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
45-4021,U.S.,0.7561389012325431,1.7502857142857142,4.198333333333334
45-4022,U.S.,0.8574045042821592,2.0994285714285716,3.968888888888889
45-4023,U.S.,0.9100117868612788,2.0682857142857145,4.275833333333334
45-4029,U.S.,0.8416692187709861,2.03587012987013,4.017682908150788
47-0000,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-1000,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-1010,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-1011,U.S.,1.1297698989548646,2.728,4.024666666666667
47-1011,U.S.,1.2214720011427593,2.9494285714285717,4.024666666666667
47-1011,U.S.,1.0854174944406516,2.728,3.8666666666666667
47-1011,U.S.,1.1735195637946008,2.9494285714285717,3.8666666666666667
47-2000,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2010,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2011,U.S.,0.995768407398302,2.4925714285714284,3.8823529411764706
47-2020,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2021,U.S.,0.8358817180060885,2.0628571428571427,3.937857142857143
47-2022,U.S.,0.9081907191630284,2.220857142857143,3.9741176470588235
47-2030,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2031,U.S.,0.9780470621945094,2.4962857142857144,3.8075862068965516
47-2040,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2041,U.S.,0.8501411754811333,1.9857142857142858,4.160625
47-2042,U.S.,0.681453014439813,1.6897142857142857,3.919285714285714
47-2043,U.S.,0.7946469675460927,1.7648571428571427,4.3757142857142854
47-2044,U.S.,0.8649606055369888,2.0574285714285714,4.0856
47-2050,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2051,U.S.,0.6389991451739732,1.7711428571428571,3.506153846153846
47-2053,U.S.,0.6868165866620171,1.7605714285714285,3.7911538461538465
47-2060,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2061,U.S.,0.7042093899091871,1.8885714285714283,3.6237037037037036
47-2070,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2071,U.S.,0.7485326889449327,1.9705714285714286,3.6915
47-2072,U.S.,0.8912883968222259,1.918,4.516
47-2073,U.S.,0.9333861113000084,2.2134285714285715,4.098076923076923
47-2080,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2081,U.S.,0.668177220758339,1.820857142857143,3.566153846153846
47-2082,U.S.,0.6598035697723701,1.5962857142857143,4.016875
47-2110,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2111,U.S.,1.273850782775336,3.021142857142857,4.097619047619047
47-2120,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2121,U.S.,0.7909788759919045,1.9822857142857142,3.8777777777777778
47-2130,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2131,U.S.,0.7380287221762102,1.9105714285714288,3.754
47-2132,U.S.,0.8131058560769299,1.829142857142857,4.32
47-2140,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2141,U.S.,0.6688350528227429,1.7142857142857142,3.7915789473684205
47-2142,U.S.,0.6350507311119354,1.5148571428571427,4.074
47-2150,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2151,U.S.,0.944229686297609,2.171142857142857,4.226428571428571
47-2152,U.S.,0.947035270306165,2.446857142857143,3.7613333333333334
47-2152,U.S.,1.0740954671279517,2.775142857142857,3.7613333333333334
47-2152,U.S.,1.0570039680735237,2.446857142857143,4.198095238095238
47-2152,U.S.,1.1988182557097309,2.775142857142857,4.198095238095238
47-2160,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2161,U.S.,0.7629365981836902,1.8780000000000001,3.948
47-2170,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2171,U.S.,0.7303301749159137,1.7642857142857142,4.022857142857143
47-2180,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2181,U.S.,0.7639708822867675,1.917714285714286,3.8714814814814815
47-2210,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2211,U.S.,0.9116047536152622,2.3191428571428574,3.82
47-2220,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2221,U.S.,0.9150577089650074,2.2537142857142856,3.9457894736842105
47-2230,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-2231,U.S.,1.1181267992663395,2.561142857142857,4.242692307692308
47-3000,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-3010,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-3011,U.S.,0.7510270212084711,1.832285714285714,3.9833333333333334
47-3012,U.S.,0.7157755114584825,1.9022857142857141,3.6566666666666663
47-3013,U.S.,0.7573754544459578,2.0105714285714287,3.6608
47-3014,U.S.,0.578169977135406,1.5917142857142856,3.53
47-3015,U.S.,0.641584866655607,1.6677142857142857,3.7386666666666666
47-3016,U.S.,0.7874409588735231,1.920857142857143,3.9838888888888895
47-3019,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4000,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4010,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4011,U.S.,0.883855278718244,2.4074285714285715,3.5678947368421055
47-4011,U.S.,0.995779511140789,2.712285714285714,3.5678947368421055
47-4011,U.S.,0.9822870012563273,2.4074285714285715,3.965238095238095
47-4011,U.S.,1.1066758251752096,2.712285714285714,3.965238095238095
47-4020,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4021,U.S.,1.1601970315071033,2.6108571428571428,4.3185
47-4030,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4031,U.S.,0.8145371962036808,1.9605714285714286,4.0375
47-4040,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4041,U.S.,0.9943071867186175,2.3994285714285715,4.027142857142858
47-4050,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4051,U.S.,0.8044971115106525,2.0065714285714287,3.896315789473684
47-4060,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4061,U.S.,0.830037499020904,2.1105714285714288,3.821923076923077
47-4070,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4071,U.S.,0.8568727083483777,2.293428571428571,3.630909090909091
47-4090,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-4090,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5000,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5010,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5011,U.S.,1.0470932706718226,2.4105714285714286,4.221333333333333
47-5012,U.S.,1.0563092420266353,2.4614285714285717,4.1705
47-5013,U.S.,1.0344214934544942,2.5108571428571427,4.003684210526315
47-5020,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5022,U.S.,0.9702915546885119,2.346,4.019375
47-5023,U.S.,0.9436241508209314,2.299142857142857,3.988571428571429
47-5030,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5032,U.S.,1.14741481551767,2.611142857142857,4.2704545454545455
47-5040,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5041,U.S.,0.999835987070889,2.2285714285714286,4.36
47-5043,U.S.,1.0852835843352375,2.202857142857143,4.787857142857143
47-5044,U.S.,0.8116069723370086,1.9565714285714286,4.0312
47-5049,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5050,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5051,U.S.,0.6593398150323024,1.7417142857142858,3.678888888888889
47-5070,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5071,U.S.,0.6418869963703666,1.8531428571428572,3.366153846153846
47-5080,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5081,U.S.,0.8476114242397131,2.1391428571428572,3.850714285714286
47-5090,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
47-5099,U.S.,0.8857715444026022,2.1792835164835167,3.9499561442819755
49-0000,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
49-1000,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
49-1010,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
49-1011,U.S.,1.2182200271646235,3.25,3.6427272727272726
49-2000,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
49-2010,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
49-2011,U.S.,1.044156968840366,2.5854285714285714,3.9248000000000003
49-2020,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
49-2021,U.S.,1.09585396365624,2.622,4.0616666666666665
49-2022,U.S.,1.0725630052446744,2.796,3.7279487179487174
49-2090,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
49-2091,U.S.,1.1754477530047789,2.844857142857143,4.015384615384615
49-2092,U.S.,1.079402331899064,2.7294285714285715,3.843225806451613
49-2093,U.S.,0.9381700069274294,2.4997142857142856,3.6473333333333335
49-2094,U.S.,1.2281579780059602,3.0537142857142854,3.9085
49-2095,U.S.,1.1255828260588006,2.7,4.051333333333333
49-2096,U.S.,1.1021039675762432,2.5577142857142854,4.1875
49-2097,U.S.,1.0733749598698592,2.6365714285714286,3.956363636363636
49-2098,U.S.,1.0560685660871754,2.464857142857143,4.16375
49-3000,U.S.,1.0269229916634566,2.5183428571428568,3.962846992529516
