soc_code,occupation_title,job_complexity_index,job_price_index,annual_mean_wage,employment
37-2000,U.S.,0.7963169278046704,0.7982344351519979,60131,0.3
37-2010,U.S.,0.6260341077106983,0.6540554891809373,49270,0.3
37-2011,U.S.,0.2322485689181251,0.4761980618611443,35872,0.4
37-2012,U.S.,0.7452008102002098,1.0554626310898712,79508,0.7
37-2019,U.S.,1.1310900350942727,1.588464091331475,119659,7.9
37-2020,U.S.,0.6719325609616102,0.8498473383778044,64019,1.0
37-2021,U.S.,0.7359836251093592,0.7776317536174167,58579,1.0
37-3000,U.S.,0.9115470520584257,1.1497411389884509,86610,0.5
37-3010,U.S.,0.5881298618788435,0.8804725872826231,66326,0.5
37-3011,U.S.,0.5867690606563433,1.0895128103013407,82073,0.6
37-3012,U.S.,1.374687367594568,1.2256338776052038,92327,5.3
37-3013,U.S.,0.8014291296122485,0.8670649143767424,65316,5.5
37-3019,U.S.,1.0946151484360107,1.1524757732643038,86816,7.5
39-0000,U.S.,0.6395788203731958,0.8972520908004779,67590,0.6
39-1000,U.S.,1.4004522665848016,1.2995353776715783,97894,1.1
39-1010,U.S.,0.8504775640792264,0.7802070888092394,58773,1.3
39-1013,U.S.,0.809479544647236,0.5514536041417761,41541,0.8
39-1014,U.S.,1.3666566553131914,1.4726138324704634,110932,1.6
39-1020,U.S.,0.4810844543965026,0.5247444577193681,39529,1.6
39-1022,U.S.,1.3720044887543796,1.3702907208283552,103224,1.6
39-2000,U.S.,0.8948387719422668,1.5042347006504713,113314,1.2
39-2010,U.S.,1.208676396593318,1.2202840833665207,91924,4.2
39-2011,U.S.,1.048258502870881,1.3131554493561661,98920,4.2
39-2020,U.S.,1.07527774854705,1.1315013938669853,85236,1.3
39-2021,U.S.,0.5281195955105823,0.6582901898314085,49589,1.3
39-3000,U.S.,0.8373685016112322,0.9038895526350723,68090,0.8
39-3010,U.S.,1.338282425102896,1.3900570821717775,104713,1.1
39-3011,U.S.,1.0999903027667755,1.2939864595778574,97476,1.0
39-3012,U.S.,0.44628321042075114,0.6026284348864994,45396,5.2
39-3019,U.S.,0.7330150109871157,0.7056285676357361,53155,4.7
39-3020,U.S.,0.4461340233484458,0.48437541484136465,36488,9.4
39-3021,U.S.,0.6459803675811608,0.7274923669188902,54802,9.4
39-3030,U.S.,1.02673138316878,1.464861277047657,110348,2.0
39-3031,U.S.,1.0198457360670536,1.3790919952210274,103887,2.0
39-3090,U.S.,0.5517871224767273,0.698446833930705,52614,1.1
39-3091,U.S.,0.6605130130559499,1.128381786804726,85001,1.2
39-3092,U.S.,0.4854929019812383,1.0287003849727865,77492,4.9
39-3093,U.S.,0.6821029429363328,1.0466879065445374,78847,6.1
39-3099,U.S.,0.7084374979768845,0.9185848931368644,69197,7.2
39-4000,U.S.,0.7794165026429623,1.202110712863401,90555,1.1
39-4010,U.S.,0.7400233039599011,1.143926722421346,86172,3.9
39-4011,U.S.,1.3641928926102573,1.101115093588212,82947,5.4
39-4012,U.S.,0.3602371677122345,0.40592061595645823,30578,5.7
39-4020,U.S.,1.2182315636617027,1.2754148413646622,96077,1.7
39-4021,U.S.,0.8415185531138492,1.0570556219301739,79628,1.7
39-4030,U.S.,0.7352416784730202,1.1426125049780964,86073,2.1
39-4031,U.S.,1.491612174043031,1.0839904420549582,81657,2.1
39-5000,U.S.,1.1160296419054574,1.4964688703039957,112729,1.1
39-5010,U.S.,0.4428653273049737,0.4198592858091066,31628,1.5
39-5011,U.S.,0.7820879403154768,1.2887163148811895,97079,8.6
39-5012,U.S.,0.5194307181649617,0.7209876543209877,54312,1.8
39-5090,U.S.,0.8925935232134689,0.8511217310500465,64115,1.5
39-5091,U.S.,1.0963431092827707,0.9001725740076995,67810,24.7
39-5092,U.S.,0.7579864261297609,1.160785875481216,87442,1.3
39-5093,U.S.,0.8949159328130627,1.270622593920085,95716,10.9
39-5094,U.S.,1.25033886432966,1.5131156245851587,113983,5.0
39-6000,U.S.,0.8274250625384776,1.1243063852382849,84694,3.3
39-6010,U.S.,1.092185995344784,1.190163281561131,89655,3.3
39-6011,U.S.,0.6573418597196415,0.7975839638922076,60082,3.9
39-6012,U.S.,0.5134625655783157,0.9369308376476835,70579,4.4
39-7000,U.S.,0.4148512553747665,0.5303730253551042,39953,2.7
39-7010,U.S.,0.7920399471859959,1.0772866056020178,81152,2.7
39-7010,U.S.,1.1842517372523853,1.4757998141510686,111172,2.7
39-9000,U.S.,0.5011874892402809,0.6299880525686977,47457,0.8
39-9010,U.S.,0.7573662926090947,0.8468870303995752,63796,1.5
39-9011,U.S.,0.7448105468463084,0.9304526748971194,70091,1.5
39-9011,U.S.,0.8032495282142496,0.9304526748971194,70091,1.5
39-9011,U.S.,0.7871802569256976,0.9304526748971194,70091,1.5
39-9011,U.S.,0.8489436309306368,0.9304526748971194,70091,1.5
39-9030,U.S.,0.6967142802521763,1.0527412717376876,79303,0.9
39-9031,U.S.,1.366691766785397,1.5269215452011151,115023,1.5
39-9032,U.S.,0.3690330659527769,0.42528872958980485,32037,1.2
39-9040,U.S.,0.3667822192992868,0.4940395592725342,37216,1.8
39-9041,U.S.,1.3640150995261366,1.2432629762378866,93655,1.8
39-9090,U.S.,0.40604587673150083,0.5057082171777513,38095,4.6
39-9099,U.S.,0.5335264313786382,0.6399575202442586,48208,4.6
41-0000,U.S.,0.3293006210053816,0.43252356298951283,32582,0.2
41-1000,U.S.,0.9952256628988188,1.0452276649409267,78737,0.4
41-1010,U.S.,0.8508504268219921,0.9630293375813089,72545,0.4
41-1011,U.S.,0.6362127067108532,0.6230585424133811,46935,0.5
41-1012,U.S.,1.3569538544433637,1.0168326032125314,76598,1.1
41-2000,U.S.,1.1128435519317825,1.1207619806186115,84427,0.3
41-2010,U.S.,0.653212850861369,0.695433426257799,52387,0.5
41-2011,U.S.,0.284611138182711,0.4172043010752688,31428,0.6
41-2012,U.S.,0.4440116050122134,0.5098101685915306,38404,2.0
41-2020,U.S.,1.419821097343557,1.2929908403026682,97401,1.0
41-2021,U.S.,0.8682874982364922,1.3763042612504979,103677,1.5
41-2022,U.S.,0.4811845723105322,0.4808708349926988,36224,1.0
41-2030,U.S.,0.8673514694494374,0.9513341298287535,71664,0.3
41-2031,U.S.,0.3257930779553301,0.48149475640515066,36271,0.3
41-3000,U.S.,1.751681317928048,1.4787601221292979,111395,0.5
41-3010,U.S.,0.4483003209065741,0.5795035178547724,43654,2.1
41-3011,U.S.,0.6618842005493017,0.5225806451612903,39366,2.1
41-3020,U.S.,0.8177840734004657,0.9060002654984733,68249,1.1
41-3021,U.S.,1.1933631383844876,1.0304526748971194,77624,1.1
41-3030,U.S.,1.0184832756639246,1.0352183724943582,77983,1.2
41-3031,U.S.,1.1745077346903132,1.260015929908403,94917,1.2
41-3040,U.S.,0.9144199755982892,1.2466348068498607,93909,4.4
41-3041,U.S.,0.8993870228480569,0.7742466480817736,58324,4.4
41-3090,U.S.,0.31022158842051406,0.4214257268020709,31746,0.7
41-3091,U.S.,0.7878518225561861,0.6329218106995885,47678,0.7
41-4000,U.S.,1.2496815288197491,1.2120801805389618,91306,0.5
41-4010,U.S.,0.9994127502580952,1.0128899508827824,76301,0.5
41-4011,U.S.,1.7631182248888724,1.3136598964555954,98958,2.0
41-4011,U.S.,1.6118723229605316,1.3136598964555954,98958,2.0
41-4011,U.S.,2.028167643745886,1.3136598964555954,98958,2.0
41-4011,U.S.,1.8541849577240466,1.3136598964555954,98958,2.0
41-4012,U.S.,1.1929221078674292,1.4790256206026815,111415,0.6
41-9000,U.S.,0.6130347072026623,0.6351918226470198,47849,1.8
41-9010,U.S.,0.9379082621430016,1.3656843223151467,102877,5.0
41-9011,U.S.,0.8029762174066436,1.0052435948493297,75725,5.4
41-9012,U.S.,0.41932655628473364,0.973715651135006,73350,11.8
41-9020,U.S.,0.6582898104625383,0.7040621266427718,53037,3.6
41-9021,U.S.,1.1290590612530476,0.9570556219301739,72095,13.6
41-9022,U.S.,1.234818811198331,1.0676888357891943,80429,2.3
41-9030,U.S.,0.6655319219712695,0.5859285809106598,44138,3.3
41-9031,U.S.,1.3985734649904817,1.4081242532855436,106074,3.3
41-9040,U.S.,1.115921634103923,1.057414044869242,79655,4.4
41-9041,U.S.,0.3238303234453481,0.46880392937740606,35315,4.4
41-9090,U.S.,1.0092118917326742,1.0325102880658437,77779,3.5
41-9091,U.S.,1.251329719157527,1.3813221823974513,104055,11.2
41-9099,U.S.,1.2785615943886441,1.3029470330545598,98151,3.5
43-0000,U.S.,1.0192732859088172,1.0825965750696933,81552,0.1
43-1000,U.S.,1.0289122408953395,1.0183193946634808,76710,0.4
43-1010,U.S.,1.0450206296943172,1.3444311695207753,101276,0.4
43-1011,U.S.,0.6276842011289303,0.524240010619939,39491,0.4
43-2000,U.S.,1.2836210814830005,1.3213859020310634,99540,2.3
43-2010,U.S.,0.6512947127879339,0.9158237090136732,68989,2.6
43-2011,U.S.,0.7511292764041796,1.1682463825833,88004,2.6
43-2020,U.S.,0.5619773028505062,0.7693482012478429,57955,6.6
43-2021,U.S.,0.22859736045731563,0.4560732775786539,34356,6.6
43-2090,U.S.,1.4316375608865997,1.5044603743528475,113331,9.9
43-2099,U.S.,0.34052008254801536,0.5365325899376079,40417,9.9
43-3000,U.S.,1.4386789621460245,1.5787202973582901,118925,0.4
43-3010,U.S.,0.5168445823318611,0.5267887959644232,39683,1.6
43-3011,U.S.,1.1061446407515965,1.5131819992035045,113988,1.6
43-3020,U.S.,1.2742879827158766,1.2654719235364396,95328,1.1
43-3021,U.S.,0.8578700313279315,0.8592592592592593,64728,1.1
43-3030,U.S.,0.6016252721877243,0.7750165936545865,58382,0.5
43-3031,U.S.,0.7767370811975125,1.0933094384707287,82359,0.5
43-3040,U.S.,1.443815916197273,1.5157706093189964,114183,1.1
43-3041,U.S.,0.8220649108030071,0.8745652462498341,65881,1.1
43-3050,U.S.,0.40296804292560356,0.6723483339970795,50648,1.4
43-3051,U.S.,1.2843688921691736,1.307380857560069,98485,1.4
43-3060,U.S.,0.9401348824311505,1.213779370768618,91434,1.3
43-3061,U.S.,1.24420659341321,1.1101287667595912,83626,1.3
43-3070,U.S.,0.7218160124726384,0.6951148280897385,52363,1.3
43-3071,U.S.,0.45523619688307393,0.6380326563122262,48063,1.3
43-3090,U.S.,0.41748967420125666,0.3990309305721492,30059,3.0
43-3099,U.S.,0.7319683158952097,0.7851188105668392,59143,3.0
43-4000,U.S.,1.1020805477237308,1.4174697995486525,106778,0.4
43-4010,U.S.,1.5425923506073829,1.4926589672109385,112442,4.0
43-4011,U.S.,1.3445816272417142,1.3937076861808044,104988,4.0
43-4020,U.S.,0.7210113372884641,0.6863799283154122,51705,9.0
43-4021,U.S.,0.5230004941387509,0.8541085888756139,64340,9.0
43-4030,U.S.,1.5706819436022512,1.5690959776981281,118200,0.8
43-4031,U.S.,0.4451477665087686,0.6493959909730519,48919,0.8
43-4040,U.S.,1.0566945748897236,1.154732510288066,86986,4.3
43-4041,U.S.,0.3079659929255723,0.6070224346210009,45727,4.3
43-4050,U.S.,0.30594266421798033,0.4873091729722554,36709,0.4
43-4051,U.S.,0.6763674252403853,0.9615690959776981,72435,0.4
43-4060,U.S.,0.7958414014305815,1.3390681003584228,100872,1.1
43-4061,U.S.,1.0462984189569986,1.329311031461569,100137,1.1
43-4070,U.S.,0.6386058321929711,0.6833266958714987,51475,2.8
43-4071,U.S.,0.9484432129572913,1.1044603743528474,83199,2.8
43-4080,U.S.,1.5332133561984207,1.4968538430904021,112758,0.9
43-4081,U.S.,0.7499502940267729,0.6932563387760521,52223,0.9
43-4110,U.S.,0.7316907242640187,0.8024691358024691,60450,1.5
43-4111,U.S.,1.1216376543601856,1.4687508296827294,110641,1.5
43-4120,U.S.,0.980708904720977,1.4664409929642905,110467,1.8
43-4121,U.S.,1.3601991619916176,1.548267622461171,116631,1.8
43-4130,U.S.,1.4466576875716057,1.5844948891543873,119360,4.1
43-4131,U.S.,1.7685129253843446,1.4726934820124784,110938,4.1
43-4140,U.S.,0.6973468502582683,0.672029735829019,50624,3.5
43-4141,U.S.,1.0342666290211382,1.1218106995884773,84506,3.5
43-4150,U.S.,1.1749617486638593,1.307380857560069,98485,3.6
43-4151,U.S.,0.5440349307789198,0.540966414443117,40751,3.6
43-4160,U.S.,0.5202658999826526,0.6902031063321385,51993,1.1
43-4161,U.S.,0.7115583789706608,0.7221691225275455,54401,1.1
43-4170,U.S.,1.3630145145868489,1.2691889021638125,95608,0.8
43-4171,U.S.,0.3054625949386264,0.4378600823045268,32984,0.8
43-4180,U.S.,1.062252774300752,1.239784946236559,93393,1.3
43-4181,U.S.,1.5754793277767691,1.460161954068764,109994,1.3
43-4190,U.S.,0.7358089876267868,1.15073675826364,86685,0.9
43-4199,U.S.,0.6239223364058023,0.8714323642639055,65645,0.9
43-5000,U.S.,1.1272894940234675,1.1764901101818666,88625,0.3
43-5010,U.S.,0.6474622281763375,0.8308641975308642,62589,2.2
43-5011,U.S.,0.8957913477845216,1.183844417894597,89179,2.2
43-5011,U.S.,0.9966437032489753,1.183844417894597,89179,2.2
43-5011,U.S.,1.2129239278953774,1.183844417894597,89179,2.2
43-5011,U.S.,1.3494805439310027,1.183844417894597,89179,2.2
43-5020,U.S.,0.7457511839767613,0.9084428514536041,68433,2.9
43-5021,U.S.,0.9097628956402039,1.2701712465153325,95682,2.9
43-5030,U.S.,0.46959747970492227,0.5898181335457321,44431,1.2
43-5031,U.S.,0.9626745257533514,0.696415770609319,52461,1.4
43-5032,U.S.,1.0156884485292053,1.2766095844948893,96167,1.9
43-5040,U.S.,0.4812780237052699,0.7352581972653657,55387,3.6
43-5041,U.S.,0.5130482073218017,0.5085888756139653,38312,3.6
43-5050,U.S.,0.3649784580260233,0.5180937209611045,39028,0.0
43-5051,U.S.,1.2167888022158952,1.5690959776981281,118200,0.0
43-5052,U.S.,0.8690821196658713,1.3064383379795566,98414,0.0
43-5053,U.S.,1.3383845389805225,1.4732643037302535,110981,0.0
43-5060,U.S.,0.9955998786358751,0.9901765564848002,74590,0.9
43-5061,U.S.,0.5508482016604631,0.8758130890747379,65975,0.9
43-5070,U.S.,1.321452584693989,1.2677153856365326,95497,0.6
43-5071,U.S.,1.4708960619835483,1.565909996017523,117960,0.6
43-5110,U.S.,0.41779166544549085,0.4438868976503385,33438,1.8
43-5111,U.S.,1.5889924953041792,1.4495552900570823,109195,1.8
43-6000,U.S.,0.8993909820171508,1.2135669719899111,91418,0.7
43-6010,U.S.,0.7287299918144643,1.0929244656843222,82330,0.7
43-6011,U.S.,0.8123408887825897,1.2187176423735564,91806,1.1
43-6012,U.S.,0.6639893490443814,0.8285410858887562,62414,3.0
43-6013,U.S.,0.9294355416428062,1.5919553962564714,119922,0.7
43-6014,U.S.,0.8903705691465728,1.5688703039957521,118183,1.0
43-9000,U.S.,0.874416236641768,0.9344484269215452,70392,0.3
43-9020,U.S.,0.6511154248426162,0.9684056816673304,72950,1.7
43-9021,U.S.,1.0968859490044056,1.2078189300411524,90985,2.0
43-9022,U.S.,0.5415747378002295,0.6786008230452675,51119,2.8
43-9030,U.S.,0.5083250139057931,0.5827558741537237,43899,7.5
43-9031,U.S.,1.3433162199574928,1.1033851055356432,83118,7.5
43-9040,U.S.,0.9219521653980219,1.3135536970662418,98950,1.5
43-9041,U.S.,1.561226392004178,1.4861675295367052,111953,1.5
43-9050,U.S.,0.6600339534095008,0.9361476171512014,70520,2.5
43-9051,U.S.,0.5502025455172956,0.6574538696402495,49526,2.5
43-9060,U.S.,0.7110962017047904,1.025647152528873,77262,0.4
43-9061,U.S.,0.3174625212557162,0.5885039161024824,44332,0.4
43-9070,U.S.,0.5875571059151222,0.5370901367317138,40459,5.1
43-9071,U.S.,1.1412711001955507,0.99852648347272,75219,5.1
43-9080,U.S.,1.2221204843837916,1.2172441258462763,91695,9.3
43-9081,U.S.,1.0024633874168467,1.5651002256737023,117899,9.3
43-9110,U.S.,0.6826469528606954,0.6986990574804195,52633,5.7
43-9111,U.S.,1.4405616646360448,1.1067834859949555,83374,5.7
43-9190,U.S.,1.1502110176583236,1.1249966812690828,84746,1.5
43-9199,U.S.,0.8920468767747862,1.1894198858356564,89599,1.5
45-0000,U.S.,0.5688973364597423,0.8864728527810966,66778,0.7
45-1000,U.S.,0.501522265703183,0.5965485198460109,44938,2.4
45-1010,U.S.,1.5826145018801765,1.4429709279171645,108699,2.4
45-1011,U.S.,1.4652687108972857,1.1470197796362671,86405,2.4
45-2000,U.S.,0.9739061185079845,1.3362139917695472,100657,0.8
45-2010,U.S.,0.9857940363398627,1.497530864197531,112809,2.6
45-2011,U.S.,1.9370206259560576,1.243077127306518,93641,2.6
45-2020,U.S.,0.3941005519198363,0.44810832337714057,33756,17.4
45-2021,U.S.,1.0552189831832677,1.494305057745918,112566,17.4
45-2040,U.S.,0.4183186685342481,0.5045267489711934,38006,4.0
45-2041,U.S.,0.3978287485452597,0.8274259923005443,62330,4.0
45-2090,U.S.,0.6669944398983185,0.876383910792513,66018,0.9
45-2091,U.S.,1.3299891673927655,1.2695473251028806,95635,3.3
45-2092,U.S.,0.5176493829038161,0.781800079649542,58893,1.1
45-2093,U.S.,1.0479331217488672,0.9818133545732112,73960,3.0
45-2099,U.S.,0.9626958728215653,1.0098898181335458,76075,7.7
45-4000,U.S.,0.8391859240433178,1.0674233373158104,80409,1.9
45-4010,U.S.,0.427182348983764,0.5479755741404487,41279,4.2
45-4011,U.S.,0.9581733585366362,1.3302668259657506,100209,4.2
45-4020,U.S.,0.8895095496493377,1.272733306783486,95875,2.1
45-4021,U.S.,0.6187196242003122,0.9343024027611841,70381,9.3
45-4022,U.S.,1.0500453148213411,1.3290455329881854,100117,2.3
45-4023,U.S.,1.3233111995903328,1.2516925527678215,94290,5.8
45-4029,U.S.,0.6505177230139743,0.8879330943847072,66888,7.5
47-0000,U.S.,0.9402592643113166,0.8663613434222753,65263,0.2
47-1000,U.S.,0.9797496474315097,1.3787999469003054,103865,0.6
47-1010,U.S.,0.5298091337738556,0.5041019514137793,37974,0.6
47-1011,U.S.,0.8954636218740839,0.7918359219434489,59649,0.6
47-1011,U.S.,0.9681473574158115,0.7918359219434489,59649,0.6
47-1011,U.S.,0.8603095919943161,0.7918359219434489,59649,0.6
47-1011,U.S.,0.9301399160198288,0.7918359219434489,59649,0.6
47-2000,U.S.,1.6067174784729552,1.4451480153989114,108863,0.3
47-2010,U.S.,0.9360367953768612,0.815040488517191,61397,5.8
47-2011,U.S.,1.4868122196311915,1.2779636267091463,96269,5.8
47-2020,U.S.,1.2895706855700728,1.240196468870304,93424,2.9
47-2021,U.S.,0.46242040991988287,0.40408867649011015,30440,3.1
47-2022,U.S.,1.2616475898534119,1.4539227399442454,109524,6.7
47-2030,U.S.,0.41025784320759795,0.613354573211204,46204,1.2
47-2031,U.S.,1.3499693327010485,1.2536837913182,94440,1.2
47-2040,U.S.,0.9083078266224047,1.1547590601354043,86988,2.4
47-2041,U.S.,0.8707550046169722,1.1596973317403425,87360,6.2
47-2042,U.S.,0.5533921095483403,0.8668259657506969,65298,5.2
47-2043,U.S.,0.8133697524435624,1.081720430107527,81486,12.1
47-2044,U.S.,0.7322489470540815,0.9364263905482544,70541,4.1
47-2050,U.S.,0.5088500807013204,0.6568166733041285,49478,1.6
47-2051,U.S.,0.2507289788065796,0.4207619806186114,31696,1.6
47-2053,U.S.,0.4507266088292908,0.641948758794637,48358,20.1
47-2060,U.S.,0.7029689144837726,0.7036240541616886,53004,0.7
47-2061,U.S.,1.1120895717521273,1.3569626974644895,102220,0.7
47-2070,U.S.,0.5882115173541322,0.6534315677684853,49223,0.7
47-2071,U.S.,0.6399108494688966,0.7972919155714855,60060,3.4
47-2072,U.S.,0.9556961440714191,1.1036240541616886,83136,9.9
47-2073,U.S.,1.35039501602504,1.186300278773397,89364,0.8
47-2080,U.S.,0.5948559205507651,0.7373025355104208,55541,2.2
47-2081,U.S.,0.45850808322044634,0.7938935351121731,59804,2.2
47-2082,U.S.,0.46783705180584423,0.872242134607726,65706,7.6
47-2110,U.S.,0.5195076296673549,0.6707818930041153,50530,0.7
47-2111,U.S.,1.2529323722821613,0.8829815478560998,66515,0.7
47-2120,U.S.,1.1088453374983842,1.2245320589406612,92244,3.1
47-2121,U.S.,0.40241479716702316,0.5488517191026152,41345,3.1
47-2130,U.S.,1.1809819751183688,1.0325766626841895,77784,2.9
47-2131,U.S.,1.0435818879502696,1.0032523562989513,75575,3.5
47-2132,U.S.,0.9062516682218305,1.113142174432497,83853,5.4
47-2140,U.S.,1.2983355614301462,1.3375414841364661,100757,1.6
47-2141,U.S.,1.3968629790724751,1.5426921545201115,116211,1.6
47-2142,U.S.,0.8957109947816633,1.0029868578255674,75555,13.7
47-2150,U.S.,0.8338686547603087,0.8515863533784681,64150,1.1
47-2151,U.S.,1.1287865647676114,1.204141776184787,90708,3.9
47-2152,U.S.,1.080020423324903,1.3801672640382319,103968,1.2
47-2152,U.S.,1.224922743082062,1.3801672640382319,103968,1.2
47-2152,U.S.,1.2054312113273336,1.3801672640382319,103968,1.2
47-2152,U.S.,1.3671594296616523,1.3801672640382319,103968,1.2
47-2160,U.S.,0.8485489784596744,1.2671843886897651,95457,5.2
47-2161,U.S.,0.2855311869739488,0.43185981680605334,32532,5.2
47-2170,U.S.,0.9274502240956135,1.2843886897650338,96753,8.0
47-2171,U.S.,1.2697897970361949,1.222076198061861,92059,8.0
47-2180,U.S.,1.1260517838031954,1.4243462100092925,107296,1.4
47-2181,U.S.,0.4804642390682226,0.5403159431833267,40702,1.4
47-2210,U.S.,0.5761502863291618,0.538868976503385,40593,2.0
47-2211,U.S.,1.2105629418591297,1.231129696004248,92741,2.0
47-2220,U.S.,0.6454804886150165,0.7664144431169521,57734,3.0
47-2221,U.S.,0.9618333707944686,1.050232311164211,79114,3.0
47-2230,U.S.,0.8920217950645489,1.0220230983671843,76989,5.2
47-2231,U.S.,0.6316217236237396,0.7048055223682463,53093,5.2
47-3000,U.S.,1.6242598563350654,1.316580379662817,99178,1.6
47-3010,U.S.,0.8156465059492122,0.7907075534315677,59564,1.6
47-3011,U.S.,0.6031785799497233,0.8281693880260188,62386,6.3
47-3012,U.S.,0.4346559601824175,0.4942254082039028,37230,7.7
47-3013,U.S.,0.5414133612243012,0.7187176423735564,54141,3.0
47-3014,U.S.,0.7240532337786955,0.9066640116819328,68299,8.0
47-3015,U.S.,0.6218150736522242,1.3204964821452276,99473,4.0
47-3016,U.S.,0.6818598727708045,0.9759060135404222,73515,10.1
47-3019,U.S.,1.5653831250735446,1.2448559670781894,93775,4.0
47-4000,U.S.,0.446010978420327,0.5720430107526882,43092,0.9
47-4010,U.S.,0.4619896192616017,0.6153590866852515,46355,2.0
47-4011,U.S.,1.090643455966325,1.3293243063852382,100138,2.0
47-4011,U.S.,1.228753658614802,1.3293243063852382,100138,2.0
47-4011,U.S.,1.2121044198034556,1.3293243063852382,100138,2.0
47-4011,U.S.,1.365595449465251,1.3293243063852382,100138,2.0
47-4020,U.S.,1.4987696824584498,1.5472587282623125,116555,6.1
47-4021,U.S.,2.000148352112376,1.5622859418558344,117687,6.1
47-4030,U.S.,1.09540071338999,1.0241205363069161,77147,6.5
47-4031,U.S.,0.3359593310497293,0.47698128235762643,35931,6.5
47-4040,U.S.,0.6501298142023259,0.9796760918624718,73799,2.6
47-4041,U.S.,1.1283557300654288,0.8185716182131952,61663,2.6
47-4050,U.S.,1.1277266139674658,1.1317005177220232,85251,1.1
47-4051,U.S.,0.7376320354275637,0.94075401566441,70867,1.1
47-4060,U.S.,0.47888022985643336,0.6009026948095049,45266,1.6
47-4061,U.S.,0.958748202945573,1.056219301739015,79565,1.6
47-4070,U.S.,0.7884382108421111,0.6973051904951546,52528,2.7
47-4071,U.S.,0.5255821735267587,0.4907606531262445,36969,2.7
47-4090,U.S.,0.8114810448293553,0.9159962830213726,69002,4.8
47-4090,U.S.,1.0185413660559557,1.3062923138191955,98403,4.8
47-5000,U.S.,0.5323539128989352,0.4316739678746847,32518,1.5
47-5010,U.S.,1.4982801651736146,1.5451347404752422,116395,3.0
47-5011,U.S.,0.6155222799597031,0.7140714190893402,53791,6.2
47-5012,U.S.,1.6039141013066507,1.457692818266295,109808,8.4
47-5013,U.S.,0.8830545515946324,0.6435151997876012,48476,3.6
47-5020,U.S.,1.0289714600408775,1.0501659365458649,79109,2.3
47-5022,U.S.,1.1573829265888218,0.9965617947696801,75071,2.8
47-5023,U.S.,0.8539151754807734,0.992831541218638,74790,4.1
47-5030,U.S.,0.8986141610023222,0.7866587017124651,59259,11.3
47-5032,U.S.,0.6837903025860127,0.5068365856896323,38180,11.3
47-5040,U.S.,0.6297426877951988,0.9007168458781362,67851,3.1
47-5041,U.S.,1.0019616878681756,1.0994690030532324,82823,3.6
47-5043,U.S.,0.9337152204560357,1.2166069295101554,91647,5.3
47-5044,U.S.,0.498495655334116,0.5484401964688703,41314,4.9
47-5049,U.S.,0.9986518853885077,1.2486658701712465,94062,14.5
47-5050,U.S.,0.7390889140027169,0.723828487986194,54526,8.3
47-5051,U.S.,0.9485910165050233,1.4517058276914907,109357,8.3
47-5070,U.S.,1.089119301302239,1.3380061064648878,100792,4.6
47-5071,U.S.,0.4033373358727406,0.6984999336253817,52618,4.6
47-5080,U.S.,0.7845963808152034,0.9241603610779238,69617,5.6
47-5081,U.S.,0.6189442296718373,0.6805655117483075,51267,5.6
47-5090,U.S.,0.6802103454990487,0.742094782954998,55902,8.5
47-5099,U.S.,1.1114428170264172,0.9308110978361874,70118,8.5
49-0000,U.S.,1.6864609679992768,1.4470330545599364,109005,0.2
49-1000,U.S.,0.6592495032153222,0.6529403955927253,49186,0.5
49-1010,U.S.,1.5504090836129922,1.1181069958847736,84227,0.5
49-1011,U.S.,1.5325119902533206,0.9425992300544271,71006,0.5
49-2000,U.S.,0.5069514628690674,0.44084694013009423,33209,1.0
49-2010,U.S.,1.1046391214765523,0.9671047391477499,72852,2.6
49-2011,U.S.,0.963528919509073,1.0309969467675562,77665,2.6
49-2020,U.S.,1.450670030591242,1.4602814283817869,110003,2.0
49-2021,U.S.,0.5908007239163546,0.49240674366122394,37093,6.6
49-2022,U.S.,1.6675527001173962,1.4215186512677551,107083,2.0
49-2090,U.S.,0.5335172995957794,0.5817868047258729,43826,1.3
49-2091,U.S.,1.8215066259194146,1.1866056020177884,89387,3.0
49-2092,U.S.,0.9405097633457573,0.9207752555422807,69362,6.2
49-2093,U.S.,1.6198874078190255,1.430917297225541,107791,5.3
49-2094,U.S.,1.0764271630742204,1.039001725740077,78268,2.4
49-2095,U.S.,1.0215557604330392,1.0020708880923934,75486,2.4
49-2096,U.S.,2.001389216759631,1.471472189034913,110846,6.7
49-2097,U.S.,1.1414697544258563,0.9909066772866056,74645,5.7
49-2098,U.S.,1.5419179884881768,1.3728129563255012,103414,2.3
49-3000,U.S.,0.8478558923607337,0.582224877206956,43859,0.4
49-3010,U.S.,1.9541715840747538,1.4110712863401036,106296,1.2
49-3011,U.S.,2.279346999777136,1.539506172839506,115971,1.2
49-3020,U.S.,0.7667127136102129,0.7157440594716581,53917,0.6
49-3021,U.S.,1.19404322649801,1.038935351121731,78263,1.5
49-3022,U.S.,0.7247865211067323,0.8109783618744192,61091,4.5
49-3023,U.S.,1.0948101094052825,1.1512412053630692,86723,0.6
49-3030,U.S.,0.829560237305559,0.6328288862339042,47671,1.0
49-3031,U.S.,2.151215587422598,1.4940528341962034,112547,1.0
49-3040,U.S.,0.5164322486970631,0.5594849329616355,42146,1.2
49-3041,U.S.,1.656412361681177,1.3660161954068764,102902,2.0
49-3042,U.S.,0.551576413817009,0.4294172308509226,32348,1.6
49-3043,U.S.,0.6345616551399761,0.7765033851055356,58494,2.1
