state,occupation_code,soc_code,occupation_title,employment,major_group,major_group_name,is_major_group,uber_category,annual_mean_wage,avg_task_importance,avg_skill_level,complexity_raw,job_complexity_index,task_complexity_raw,task_complexity_index,job_price_index
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7304761904761907,3.129142857142857,525305.3548255783,0.8086265859731238,11.673192925170069,1.2011724975629903,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7304761904761907,3.218571428571429,540318.1904775511,0.8317365313173155,12.006804081632655,1.235501112586476,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7304761904761907,3.3891428571428572,568952.8961779593,0.8758152449610295,12.643116734693878,1.300977736129674,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7304761904761907,3.7714285714285714,633129.1712653062,0.9746047237806094,14.06922448979592,1.4477243396486004,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7304761904761907,3.446857142857143,578641.6910715647,0.8907296505825206,12.858418503401362,1.323132305569751,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7304761904761907,2.907142857142857,488037.0695170068,0.7512578079142197,10.845027210884354,1.1159541784791294,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7304761904761907,2.942857142857143,494032.6109115647,0.7604870193136574,10.978258503401362,1.1296636892712564,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,2.918285714285714,473172.4786854658,0.7283760626101242,10.514710310559005,1.0819645426790097,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,3.129142857142857,507360.9738166459,0.7810039786279694,11.274437763975154,1.1601405591756915,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,3.218571428571429,521860.9724291926,0.8033244904349961,11.596652795031057,1.19329651197171,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,3.3891428571428572,549517.5193036025,0.8458974794087815,12.211229068322982,1.2565364602759364,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,3.7714285714285714,611501.538931677,0.9413123190183709,13.588621118012423,1.3982702137617906,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,3.446857142857143,558875.3458842236,0.8603024103513353,12.419176149068324,1.2779342317289577,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,2.907142857142857,471365.7695931677,0.7255949125766609,10.474562111801243,1.0778332897747136,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6030434782608696,2.942857142857143,477156.5038633541,0.7345088549916077,10.603242236024846,1.0910744849807912,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,2.918285714285714,461111.06268479995,0.7098093726782112,10.2466848,1.0543846959316328,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,3.129142857142857,494428.0750464,0.7610957753643793,10.9870464,1.1305679645431017,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,3.218571428571429,508558.4610480001,0.7828473255551255,11.301048000000002,1.1628787546181558,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,3.3891428571428572,535510.0279584,0.824335106589871,11.899958400000001,1.2245066832916611,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,3.7714285714285714,595914.04224,0.9173177716225169,13.24224,1.3626275686604221,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,3.446857142857143,544629.3186048,0.8383728482465186,12.102604800000002,1.2453590142666162,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,2.907142857142857,459350.40756,0.7070991156256903,10.207559999999999,1.0503587508424086,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.5112,2.942857142857143,464993.5329600001,0.7157858369478732,10.332960000000002,1.063262421000178,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,2.918285714285714,434991.37615032966,0.6696021431972364,9.66626021978022,0.9946589596109177,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,3.129142857142857,466421.14270593406,0.7179834219988382,10.364683956043956,1.0665268186468349,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,3.218571428571429,479751.11144835176,0.7385028532520923,10.660898901098903,1.0970073604872714,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,3.3891428571428572,505176.0039059341,0.7776405543964774,11.225883956043958,1.15514436840657,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,3.7714285714285714,562158.4261978023,0.8653562062075115,12.49213186813187,1.2854413811302245,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,3.446857142857143,513778.73133714293,0.7908831266429863,11.41705142857143,1.174815516814775,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,2.907142857142857,433330.45352747256,0.6670454089516235,9.62935164835165,0.9908610646212148,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3123076923076926,2.942857142857143,438653.9234725276,0.6752400699952553,9.747648351648353,1.003033804972827,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,2.918285714285714,476767.2838788095,0.7339097108473426,10.594593095238094,1.0901844876932287,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,3.129142857142857,511215.51723523805,0.7869374538085075,11.36009238095238,1.1689544262009244,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,3.218571428571429,525825.6758267857,0.8094275399153432,11.684755357142858,1.2023622727495813,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,3.3891428571428572,553692.3361435714,0.8523239661318953,12.304000714285715,1.266082670160278,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,3.7714285714285714,616147.2632857143,0.9484636952403489,13.691857142857142,1.408893209080734,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,3.446857142857143,563121.2563847619,0.8668383348014824,12.51352761904762,1.287643005632574,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,2.907142857142857,474946.8487827381,0.7311074317477689,10.55413988095238,1.0860218486663993,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.6304166666666666,2.942857142857143,480781.576654762,0.7400890955284541,10.68379761904762,1.0993636404190579,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,2.918285714285714,442988.10567565705,0.681911875119088,9.84396137142857,1.0129444225098492,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,3.129142857142857,474995.66608182853,0.7311825784515619,10.555224685714284,1.0861334751642715,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,3.218571428571429,488570.68831371434,0.7520792317619472,10.856885142857143,1.1171743606396567,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,3.3891428571428572,514462.9831138285,0.7919364267341514,11.432256685714286,1.1763801390064454,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,3.7714285714285714,572492.9503542857,0.8812646124507502,12.721782857142856,1.3090724865018613,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,3.446857142857143,523223.86008137144,0.8054224458034737,11.626938514285714,1.1964129149362466,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,2.907142857142857,441296.6492314285,0.6793081387641199,9.806374285714284,1.0090767083451846,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3731999999999998,2.942857142857143,446717.98398857145,0.687653447594146,9.926845714285713,1.021473228103725,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,2.918285714285714,439613.03324714286,0.67671647158815,9.768961428571428,1.0052269223146333,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,3.129142857142857,471376.73194857145,0.7256117874322909,10.474805714285715,1.0778583564900983,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,3.218571428571429,484848.3277392858,0.7463492316859713,10.774167857142858,1.1086627452393132,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,3.3891428571428572,510543.35229857144,0.7859027595436299,11.345155714285715,1.1674174419910104,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,3.7714285714285714,568131.1962857143,0.8745503646919502,12.624857142857143,1.2990988226505933,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,3.446857142857143,519237.48121142865,0.7992860302760371,11.538354285714288,1.1872975906406635,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,2.907142857142857,437934.4638035714,0.6741325727833783,9.731660714285715,1.0013886757931656,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.3475,2.942857142857143,443314.49407142866,0.6824142997217492,9.851214285714287,1.013690747977357,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,2.918285714285714,492572.6776843955,0.758239677247962,10.945816263736262,1.1263253801818007,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,3.129142857142857,528162.9103191209,0.8130253519893951,11.736692747252746,1.2077066343989702,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,3.218571428571429,543257.412778022,0.836261010788946,12.072118681318681,1.242221990184843,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,3.3891428571428572,572047.8855191208,0.8805795037708367,12.711892747252746,1.3080547933930409,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,3.7714285714285714,636573.2666373625,0.9799063774890443,14.14575824175824,1.4555996689249824,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,3.446857142857143,581789.3855085714,0.8955750407596843,12.928365714285714,1.330329879235681,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,2.907142857142857,490691.893032967,0.7553444993144718,10.904021978021976,1.1220247447963405,0.5973848400371697
TX,17-2199,17-2199,Texas,4.8,17,Architecture & Engineering,False,STEM,45001,3.7507692307692304,2.942857142857143,496720.048967033,0.7646239157679666,11.037978021978022,1.1358088325702516,0.5973848400371697
TX,17-3011,17-3011,Texas,8.1,17,Architecture & Engineering,False,STEM,76358,3.7256,2.503142857142857,712092.4900036571,1.096156575978464,9.325709028571428,0.9596162144498839,1.0136466215319262
TX,17-3012,17-3012,Texas,12.5,17,Architecture & Engineering,False,STEM,41866,3.7340740740740737,2.407142857142857,376310.43662433856,0.5792718860340421,8.988449735449734,0.9249122058686661,0.5557679543342626
TX,17-3013,17-3013,Texas,12.0,17,Architecture & Engineering,False,STEM,72901,3.8973333333333335,2.4214285714285713,687975.0685428571,1.0590315248074227,9.437114285714285,0.9710798244340377,0.9677552104075402
TX,17-3019,17-3019,Texas,11.2,17,Architecture & Engineering,False,STEM,78245,3.65255198841426,3.0969764819144547,885097.0809166664,1.3624704645054801,11.31186760708884,1.1639920930640173,1.0386964024956857
TX,17-3021,17-3021,Texas,14.8,17,Architecture & Engineering,False,STEM,85862,4.329090909090909,2.924857142857143,1087182.2800072727,1.6735494647768459,12.661972467532467,1.3029179925661345,1.1398114960838974
TX,17-3022,17-3022,Texas,12.8,17,Architecture & Engineering,False,STEM,65268,3.8757142857142854,2.368,599009.5641599998,0.9220828502553163,9.177691428571427,0.9443851914200225,0.8664277180406212
TX,17-3023,17-3023,Texas,4.4,17,Architecture & Engineering,False,STEM,119553,3.7119230769230773,2.718571428571429,1206424.628411539,1.8571046716823143,10.091128021978024,1.0383778908726145,1.5870569494225408
TX,17-3024,17-3024,Texas,11.9,17,Architecture & Engineering,False,STEM,56203,3.799615384615385,3.017142857142857,644310.2038153847,0.991816199155016,11.463982417582418,1.179644719385554,0.7460905349794239
TX,17-3024,17-3024,Texas,11.9,17,Architecture & Engineering,False,STEM,56203,3.799615384615385,3.1457142857142855,671766.6045461539,1.0340810940053717,11.952504395604397,1.2299136704957339,0.7460905349794239
TX,17-3024,17-3024,Texas,11.9,17,Architecture & Engineering,False,STEM,56203,3.7240909090909096,3.017142857142857,631503.3312,0.9721019937222353,11.236114285714287,1.1561970701583337,0.7460905349794239
TX,17-3024,17-3024,Texas,11.9,17,Architecture & Engineering,False,STEM,56203,3.7240909090909096,3.1457142857142855,658413.9845181819,1.0135267945910806,11.714925974025974,1.2054668316707626,0.7460905349794239
TX,17-3025,17-3025,Texas,35.2,17,Architecture & Engineering,False,STEM,98284,3.6915384615384617,2.9897142857142858,1084725.644181099,1.6697678527623296,11.036645274725275,1.1356716927699875,1.304712597902562
TX,17-3026,17-3026,Texas,5.2,17,Architecture & Engineering,False,STEM,59298,3.4514285714285715,2.924857142857143,598609.4858840817,0.921466991445948,10.094935510204081,1.0387696817194934,0.7871764237355635
TX,17-3026,17-3026,Texas,5.2,17,Architecture & Engineering,False,STEM,59298,3.4514285714285715,2.753142857142857,563465.9574073469,0.8673689488691173,9.502275918367348,0.9777849617123219,0.7871764237355635
TX,17-3026,17-3026,Texas,5.2,17,Architecture & Engineering,False,STEM,59298,3.8286956521739133,2.924857142857143,664042.0013113044,1.0221902585428866,11.198387826086957,1.1523150144067273,0.7871764237355635
TX,17-3026,17-3026,Texas,5.2,17,Architecture & Engineering,False,STEM,59298,3.8286956521739133,2.753142857142857,625057.0210643478,0.9621788933593098,10.540946086956522,1.0846642061954892,0.7871764237355635
TX,17-3027,17-3027,Texas,16.3,17,Architecture & Engineering,False,STEM,89322,3.496923076923077,2.946857142857143,920457.2028501099,1.4169019193078547,10.304932747252748,1.0603784144221955,1.185742731979291
TX,17-3027,17-3027,Texas,16.3,17,Architecture & Engineering,False,STEM,89322,3.496923076923077,2.804,875835.4652676922,1.348213635455428,9.805372307692307,1.00897360472556,1.185742731979291
TX,17-3027,17-3027,Texas,16.3,17,Architecture & Engineering,False,STEM,89322,3.7994444444444446,2.946857142857143,1000086.6272400001,1.5394791384355409,11.196420000000002,1.1521125249429798,1.185742731979291
TX,17-3027,17-3027,Texas,16.3,17,Architecture & Engineering,False,STEM,89322,3.7994444444444446,2.804,951604.6305733332,1.4648485810167147,10.653642222222222,1.0962606476430485,1.185742731979291
TX,17-3028,17-3028,Texas,12.0,17,Architecture & Engineering,False,STEM,109355,3.65255198841426,3.0969764819144547,1237009.2821732003,1.904185029663196,11.31186760708884,1.1639920930640173,1.4516792778441523
TX,17-3029,17-3029,Texas,11.5,17,Architecture & Engineering,False,STEM,104326,4.469375,2.628285714285714,1225496.0792810714,1.886462229271471,11.746794464285715,1.2087461018999315,1.3849196867118014
TX,17-3029,17-3029,Texas,11.5,17,Architecture & Engineering,False,STEM,104326,4.469375,2.838857142857143,1323679.6438457144,2.0376006859486178,12.687917142857144,1.3055877017586388,1.3849196867118014
TX,17-3029,17-3029,Texas,11.5,17,Architecture & Engineering,False,STEM,104326,3.6183333333333336,2.628285714285714,992141.7006923809,1.5272491492092903,9.51001380952381,0.9785811913391139,1.3849196867118014
TX,17-3029,17-3029,Texas,11.5,17,Architecture & Engineering,False,STEM,104326,3.6183333333333336,2.838857142857143,1071629.518217143,1.6496083864054256,10.27193142857143,1.056982576056684,1.3849196867118014
TX,17-3031,17-3031,Texas,9.5,17,Architecture & Engineering,False,STEM,46345,3.895263157894737,2.2245714285714286,401592.9173187971,0.6181903662305359,8.66529112781955,0.8916591589667217,0.6152263374485597
TX,19-0000,19-0000,Texas,2.0,19,"Life, Physical, & Social Science",True,STEM,71007,3.7746459279123776,2.771523090915215,742841.0334243599,1.1434892168158777,10.461518349238244,1.0764910855503977,0.9426125049780963
TX,19-1011,19-1011,Texas,24.4,19,"Life, Physical, & Social Science",False,STEM,91977,4.017777777777777,2.8351428571428574,1047707.6126780951,1.6127843018452468,11.390973968253967,1.172132144035757,1.2209876543209877
TX,19-1012,19-1012,Texas,14.3,19,"Life, Physical, & Social Science",False,STEM,35668,3.770769230769231,2.8002857142857143,376626.6587551648,0.5797586612395683,10.559231208791209,1.0865457467134272,0.47348997743262977
TX,19-1013,19-1013,Texas,27.7,19,"Life, Physical, & Social Science",False,STEM,49705,3.3622222222222224,2.954,493670.28091111116,0.7599292681531734,9.932004444444445,1.0220040618549309,0.6598300809770343
TX,19-1021,19-1021,Texas,43.1,19,"Life, Physical, & Social Science",False,STEM,58238,3.8562499999999997,3.3382857142857145,749713.1654714285,1.1540678043450736,12.873264285714285,1.324659937772303,0.7731050046462233
TX,19-1022,19-1022,Texas,21.6,19,"Life, Physical, & Social Science",False,STEM,98129,3.9435714285714285,3.039142857142857,1176083.614925102,1.810399360333169,11.98507693877551,1.2332653878265132,1.3026549847338378
TX,19-1023,19-1023,Texas,24.7,19,"Life, Physical, & Social Science",False,STEM,106996,3.525714285714286,2.7060000000000004,1020804.2033828573,1.571370652032617,9.540582857142859,0.9817267488152969,1.4203637329085357
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.5395000000000003,2.931428571428571,1213116.7822457142,1.8674062105073526,10.375791428571429,1.0676697784696496,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.5395000000000003,3.2928571428571427,1362687.2237214288,2.0976468397755594,11.655067857142857,1.1993074265948063,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.5395000000000003,2.834857142857143,1173152.5061834287,1.8058873704341085,10.033976857142859,1.0324970313816633,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.5395000000000003,2.8528571428571428,1180601.4688814285,1.8173538997968728,10.097687857142859,1.0390528984424419,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7681818181818185,2.931428571428571,1291494.448987013,1.9880565417696328,11.046155844155845,1.136650331134777,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7681818181818185,3.2928571428571427,1450728.4137012989,2.233172674843569,12.408084415584415,1.2767928914550004,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7681818181818185,2.834857142857143,1248948.1406285714,1.92256306115383,10.682257142857145,1.0992051252942747,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7681818181818185,2.8528571428571428,1256878.3697012987,1.9347704258839944,10.750084415584416,1.1061845571521198,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7412500000000004,2.931428571428571,1282263.9247285714,1.9738475731206762,10.967207142857143,1.1285265033760634,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7412500000000004,3.2928571428571427,1440359.817982143,2.2172118206838007,12.319401785714286,1.26766744165781,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7412500000000004,2.834857142857143,1240021.701867143,1.9088221852342446,10.605909285714286,1.0913489246098735,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.7412500000000004,2.8528571428571428,1247895.2522821429,1.9209423019113012,10.673251785714287,1.0982784733148143,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.6699999999999995,2.931428571428571,1257843.9301714282,1.9362567573278662,10.758342857142853,1.107034351457441,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.6699999999999995,3.2928571428571427,1412928.976142857,2.174986269805425,12.084785714285712,1.2435254289032174,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.6699999999999995,2.834857142857143,1216406.186662857,1.8724697413457203,10.403925714285712,1.0705647987486093,1.552077525554228
TX,19-1029,19-1029,Texas,7.9,19,"Life, Physical, & Social Science",False,STEM,116918,3.6699999999999995,2.8528571428571428,1224129.7897428568,1.8843590372240488,10.469985714285713,1.077362378099664,1.552077525554228
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.8676666666666666,2.596,936112.496264,1.4410008293025658,10.040462666666667,1.0331644217070328,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.8676666666666666,2.7882857142857143,1005450.3468017143,1.5477357575570923,10.784159714285714,1.1096909081486828,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.8676666666666666,2.460857142857143,887380.2476691428,1.3659850476318511,9.517775142857143,0.9793798331678047,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.669375,2.596,888118.8807150001,1.3671220593007247,9.5256975,0.9801950443595389,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.669375,2.7882857142857143,953901.8442546428,1.4683847872238358,10.231265892857143,1.0527980891376558,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.669375,2.460857142857143,841885.0891039285,1.295952266867394,9.029807678571428,0.9291679415660036,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.6119999999999997,2.596,874232.0959679999,1.3457454956754806,9.376752,0.964868540344515,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.6119999999999997,2.7882857142857143,938986.4653919999,1.445424861577924,10.071288,1.0363363510039754,1.237674233373158
TX,19-1031,19-1031,Texas,5.8,19,"Life, Physical, & Social Science",False,STEM,93234,3.6119999999999997,2.460857142857143,828721.2241439999,1.2756885267722775,8.888615999999999,0.9146393064040619,1.237674233373158
TX,19-1032,19-1032,Texas,24.9,19,"Life, Physical, & Social Science",False,STEM,109764,3.2895999999999996,3.0074285714285716,1085921.2692041143,1.6716083331069207,9.893237028571427,1.0180148916213225,1.4571087216248506
TX,19-1041,19-1041,Texas,11.4,19,"Life, Physical, & Social Science",False,STEM,59355,3.845,2.9205714285714284,666532.7384142857,1.0260243642142615,11.229597142857143,1.1555264556304259,0.7879330943847073
TX,19-1042,19-1042,Texas,3.5,19,"Life, Physical, & Social Science",False,STEM,90291,4.117142857142857,3.024285714285714,1124250.8315387755,1.7306107834870665,12.451416326530612,1.2812517486013766,1.198606133014735
TX,19-2012,19-2012,Texas,10.9,19,"Life, Physical, & Social Science",False,STEM,61820,3.943,3.442857142857143,839217.980857143,1.2918466650184748,13.575185714285714,1.396887709630005,0.820655781229258
TX,19-2021,19-2021,Texas,5.2,19,"Life, Physical, & Social Science",False,STEM,67503,3.764074074074074,2.6114285714285717,663528.2031174604,1.0213993454567156,9.829610582010583,1.0114677251162822,0.8960971724412584
TX,19-2031,19-2031,Texas,7.1,19,"Life, Physical, & Social Science",False,STEM,102089,3.855,3.0465714285714283,1198987.614852857,1.8456565361768433,11.744532857142856,1.2085133823417344,1.3552236824638257
TX,19-2032,19-2032,Texas,14.7,19,"Life, Physical, & Social Science",False,STEM,75873,3.94375,2.888857142857143,864415.8049875001,1.3306348294894945,11.392930357142857,1.1723334566108972,1.0072082835523695
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4513636363636366,2.9882857142857144,634269.5026137662,0.9763600880401068,10.31366064935065,1.0612765162550555,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4513636363636366,2.499142857142857,530447.9720205195,0.8165428520974103,8.62545077922078,0.8875595838687226,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4513636363636366,2.8645714285714288,608010.9028784417,0.9359390231083385,9.886677662337664,1.0173399323045405,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,3.4513636363636366,2.749142857142857,583510.9622477923,0.8982251426639171,9.488291688311689,0.9763459833068309,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,4.090714285714285,2.9882857142857144,751765.2698191836,1.157226702531704,12.224223061224489,1.257873543198053,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,4.090714285714285,2.499142857142857,628711.2357881633,0.9678039934070959,10.2232793877551,1.0519762771157253,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,4.090714285714285,2.8645714285714288,720642.374529796,1.1093178047215666,11.718143265306121,1.2057978912040999,0.8163812558077791
TX,19-2041,19-2041,Texas,9.2,19,"Life, Physical, & Social Science",False,STEM,61498,4.090714285714285,2.749142857142857,691603.9225738775,1.0646175859795444,11.245957959183672,1.1572099849557,0.8163812558077791
